"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"205",7,4402,"F","M","Charley speaks Spanish","acknowledge","20","C",1,10,32,"English",0,"Female","",3.57113333333333
"206",7,3445,"M","F","Grace visited her sister","say","9","C",1,11,32,"English",0,"Female","",3.57113333333333
"207",7,4280,"F","M","Jackson ran 10 miles","demonstrate","13","C",1,12,32,"English",0,"Female","",3.57113333333333
"208",7,2295,"F","F","Jayden rented a car","confess","14","C",1,13,32,"English",0,"Female","",3.57113333333333
"209",7,5207,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",1,14,32,"English",0,"Female","",3.57113333333333
"210",7,3943,"M","F","Olivia sleeps until noon","annoyed","4","NonProj",1,15,32,"English",0,"Female","",3.57113333333333
"211",7,4287,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,16,32,"English",0,"Female","",3.57113333333333
"212",7,3455,"F","M","Owen shoveled snow last winter","know","17","NonProj",1,17,32,"English",0,"Female","",3.57113333333333
"213",7,4096,"F","F","Julian dances salsa","discover","18","NonProj",1,18,32,"English",0,"Female","",3.57113333333333
"214",7,3592,"F","F","Frank got a cat","see","12","NonProj",1,19,32,"English",0,"Female","",3.57113333333333
"215",7,3760,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,20,32,"English",0,"Female","",3.57113333333333
"216",7,3136,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,21,32,"English",0,"Female","",3.57113333333333
"217",7,4065,"M","M","Isabella ate a steak on Sunday","admit","7","C",1,22,32,"English",0,"Female","",3.57113333333333
"218",7,2743,"M","M","Mia drank 2 cocktails last night","suggest","6","C",1,23,32,"English",0,"Female","",3.57113333333333
"219",7,1936,"M","F","Josie went on vacation to France","establish","2","NonProj",1,24,32,"English",0,"Female","",3.57113333333333
"220",7,2208,"M","F","Emma studied on Saturday morning","hear","3","C",1,25,32,"English",0,"Female","",3.57113333333333
"221",7,1816,"M","M","Sophia got a tattoo","think","5","NonProj",1,26,32,"English",0,"Female","",3.57113333333333
"222",7,2416,"F","F","Danny ate the last cupcake","reveal","11","NonProj",1,27,32,"English",0,"Female","",3.57113333333333
"223",7,1936,"F","M","Tony had a drink last night","confirm","15","C",1,28,32,"English",0,"Female","",3.57113333333333
"224",7,5632,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,29,32,"English",0,"Female","",3.57113333333333
"225",8,6465,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.01,2,34,"English",0,"Female","75 cents",3.42545
"226",8,4597,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.01,3,34,"English",0,"Female","75 cents",3.42545
"227",8,5968,"F","F","Owen shoveled snow last winter","be_right_that","17","C",0.99,4,34,"English",0,"Female","75 cents",3.42545
"228",8,8801,"F","M","Danny ate the last cupcake","hear","11","C",0.98,5,34,"English",0,"Female","75 cents",3.42545
"229",8,5129,"M","M","Zoe calculated the tip","annoyed","10","NonProj",0.97,6,34,"English",0,"Female","75 cents",3.42545
"230",8,4233,"F","F","Josh learned to ride a bike yesterday","see","16","NonProj",0.98,7,34,"English",0,"Female","75 cents",3.42545
"231",8,3699,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.98,8,34,"English",0,"Female","75 cents",3.42545
"232",8,4703,"M","F","Isabella ate a steak on Sunday","pretend","7","NonProj",0.99,9,34,"English",0,"Female","75 cents",3.42545
"233",8,3798,"F","F","Julian dances salsa","discover","18","NonProj",0.97,10,34,"English",0,"Female","75 cents",3.42545
"234",8,3334,"F","M","Frank got a cat","confirm","12","C",0.99,11,34,"English",0,"Female","75 cents",3.42545
"235",8,3653,"F","M","Charley speaks Spanish","inform_Sam","20","C",0.97,12,34,"English",0,"Female","75 cents",3.42545
"236",8,4362,"M","F","Olivia sleeps until noon","reveal","4","NonProj",0.99,13,34,"English",0,"Female","75 cents",3.42545
"237",8,3383,"F","F","Jon walks to work","establish","19","NonProj",0.97,14,34,"English",0,"Female","75 cents",3.42545
"238",8,3413,"M","M","Mia drank 2 cocktails last night","announce","6","C",0.98,15,34,"English",0,"Female","75 cents",3.42545
"239",8,4814,"F","M","Tony had a drink last night","prove","15","C",0.98,16,34,"English",0,"Female","75 cents",3.42545
"240",8,6718,"F","F","Jayden rented a car","think","14","NonProj",0.99,17,34,"English",0,"Female","75 cents",3.42545
"241",8,10484,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.98,18,34,"English",0,"Female","75 cents",3.42545
"242",8,4281,"M","F","Mary is pregnant","know","1","NonProj",0.98,19,34,"English",0,"Female","75 cents",3.42545
"243",8,4049,"M","F","Emma studied on Saturday morning","confess","3","C",0.97,20,34,"English",0,"Female","75 cents",3.42545
"244",8,3683,"M","M","Sophia got a tattoo","demonstrate","5","C",0.98,21,34,"English",0,"Female","75 cents",3.42545
"245",8,3515,"F","F","Jackson ran 10 miles","acknowledge","13","C",0.98,22,34,"English",0,"Female","75 cents",3.42545
"246",8,3102,"M","F","Emily bought a car yesterday","admit","8","C",0.98,23,34,"English",0,"Female","75 cents",3.42545
"247",8,7299,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,24,34,"English",0,"Female","75 cents",3.42545
"248",8,7812,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.02,25,34,"English",0,"Female","75 cents",3.42545
"249",8,3652,"M","M","Josie went on vacation to France","suggest","2","C",0.99,26,34,"English",0,"Female","75 cents",3.42545
"250",8,5233,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.98,27,34,"English",0,"Female","75 cents",3.42545
"251",8,4102,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.97,28,34,"English",0,"Female","75 cents",3.42545
"252",8,5496,"M","M","Grace visited her sister","say","9","C",0.98,29,34,"English",0,"Female","75 cents",3.42545
"253",9,14859,"F","M","Josh learned to ride a bike yesterday","say","16","C",1,2,35,"English",0,"Male","",4.8712
"254",9,11633,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,3,35,"English",0,"Male","",4.8712
"255",9,7971,"F","F","Charley speaks Spanish","be_right_that","20","C",1,4,35,"English",0,"Male","",4.8712
"256",9,12591,"F","M","Danny ate the last cupcake","reveal","11","NonProj",0.46,5,35,"English",0,"Male","",4.8712
"257",9,11374,"M","M","Josie went on vacation to France","see","2","NonProj",0.89,6,35,"English",0,"Male","",4.8712
"258",9,8189,"F","M","Tony had a drink last night","acknowledge","15","C",0.15,7,35,"English",0,"Male","",4.8712
"259",9,8236,"M","M","Emily bought a car yesterday","announce","8","C",0,8,35,"English",0,"Male","",4.8712
"260",9,8896,"M","F","Mary is pregnant","confess","1","C",0.17,9,35,"English",0,"Male","",4.8712
"261",9,6871,"F","F","Jon walks to work","think","19","NonProj",0,10,35,"English",0,"Male","",4.8712
"262",9,12885,"M","F","Grace visited her sister","suggest","9","C",0.12,11,35,"English",0,"Male","",4.8712
"263",9,5896,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,12,35,"English",0,"Male","",4.8712
"264",9,5582,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,13,35,"English",0,"Male","",4.8712
"265",9,6573,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,14,35,"English",0,"Male","",4.8712
"266",9,9023,"M","M","Sophia got a tattoo","pretend","5","NonProj",0.5,15,35,"English",0,"Male","",4.8712
"267",9,8190,"F","M","Frank got a cat","demonstrate","12","C",1,16,35,"English",0,"Male","",4.8712
"268",9,9117,"M","M","Emma studied on Saturday morning","admit","3","C",0.27,17,35,"English",0,"Male","",4.8712
"269",9,9456,"F","F","Owen shoveled snow last winter","hear","17","C",0,18,35,"English",0,"Male","",4.8712
"270",9,12085,"F","F","Jackson ran 10 miles","prove","13","C",1,19,35,"English",0,"Male","",4.8712
"271",9,7734,"M","F","Isabella ate a steak on Sunday","inform_Sam","7","C",0,20,35,"English",0,"Male","",4.8712
"272",9,5476,"M","F","Zoe calculated the tip","know","10","NonProj",1,21,35,"English",0,"Male","",4.8712
"273",9,6441,"M","F","Olivia sleeps until noon","establish","4","NonProj",0.92,22,35,"English",0,"Male","",4.8712
"274",9,5879,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,23,35,"English",0,"Male","",4.8712
"275",9,3970,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,24,35,"English",0,"Male","",4.8712
"276",9,9117,"M","F","Mia drank 2 cocktails last night","annoyed","6","NonProj",0.06,25,35,"English",0,"Male","",4.8712
"277",9,5531,"F","M","Jayden rented a car","confirm","14","C",0.93,26,35,"English",0,"Male","",4.8712
"278",9,6323,"F","F","Julian dances salsa","discover","18","NonProj",0.88,27,35,"English",0,"Male","",4.8712
"279",9,5492,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.06,28,35,"English",0,"Male","",4.8712
"280",9,5359,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,29,35,"English",0,"Male","",4.8712
"281",10,12627,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.98,2,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"282",10,8236,"F","M","Jackson ran 10 miles","confess","13","C",0.97,3,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"283",10,3912,"F","M","Jayden rented a car","establish","14","NonProj",0.99,4,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"284",10,9820,"M","F","Sophia got a tattoo","suggest","5","C",0.03,5,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"285",10,3610,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.02,6,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"286",10,6712,"F","F","Josh learned to ride a bike yesterday","see","16","NonProj",1,7,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"287",10,5729,"M","M","Zoe calculated the tip","discover","10","NonProj",0.98,8,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"288",10,4502,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,9,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"289",10,4488,"M","F","Emma studied on Saturday morning","announce","3","C",0.99,10,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"290",10,3595,"F","M","Jon walks to work","hear","19","C",0.99,11,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"291",10,4160,"F","F","Danny ate the last cupcake","prove","11","C",0.98,12,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"292",10,14723,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.23,13,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"293",10,5649,"M","F","Grace visited her sister","demonstrate","9","C",0.98,14,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"294",10,3533,"M","F","Isabella ate a steak on Sunday","reveal","7","NonProj",0.98,15,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"295",10,4494,"F","M","Frank got a cat","inform_Sam","12","C",1,16,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"296",10,3357,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.97,17,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"297",10,5586,"F","M","Owen shoveled snow last winter","be_right_that","17","C",0.99,18,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"298",10,10770,"M","M","Josie went on vacation to France","annoyed","2","NonProj",0.97,19,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"299",10,3705,"M","F","Emily bought a car yesterday","know","8","NonProj",1,20,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"300",10,3091,"M","M","Mia drank 2 cocktails last night","acknowledge","6","C",0.99,21,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"301",10,3070,"F","F","Tony had a drink last night","think","15","NonProj",0.98,22,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"302",10,3701,"M","F","Mary is pregnant","confirm","1","C",0.98,23,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"303",10,5328,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,24,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"304",10,4207,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.98,25,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"305",10,3516,"F","F","Julian dances salsa","pretend","18","NonProj",0.99,26,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
"306",10,3096,"F","M","Charley speaks Spanish","say","20","C",0.97,27,59,"English",0,"Male","Pay is good based on time and effort.
Thank you",4.52108333333333
