"","participant","list","presentationorder","verb","frame","voice","polarity","conditional","veridicality","acceptability","nativeenglish","exclude","veridicality_num","conditional2","item"
"231",217,0,27,"flatter","that_S","passive","positive","False","yes",6,"True","False",1,"matrix","flatter-that_S-passive-positive-matrix"
"232",217,0,28,"fake","that_S","active","positive","False","no",6,"True","False",-1,"matrix","fake-that_S-active-positive-matrix"
"233",217,0,29,"hearten","that_S","passive","negative","False","yes",5,"True","False",1,"matrix","hearten-that_S-passive-negative-matrix"
"234",217,0,30,"imagine","that_S","active","negative","False","yes",6,"True","False",1,"matrix","imagine-that_S-active-negative-matrix"
"235",217,0,31,"stimulate","that_S","passive","negative","False","yes",4,"True","False",1,"matrix","stimulate-that_S-passive-negative-matrix"
"236",217,0,32,"demand","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","demand-that_S-active-positive-matrix"
"237",217,0,33,"growl","that_S","active","negative","False","yes",5,"True","False",1,"matrix","growl-that_S-active-negative-matrix"
"238",217,0,34,"ruminate","that_S","active","negative","False","yes",5,"True","False",1,"matrix","ruminate-that_S-active-negative-matrix"
"239",217,0,35,"forgive","that_S","active","positive","False","yes",7,"True","False",1,"matrix","forgive-that_S-active-positive-matrix"
"240",217,0,36,"dismay","that_S","passive","negative","False","yes",5,"True","False",1,"matrix","dismay-that_S-passive-negative-matrix"
"241",217,0,37,"bet","that_S","passive","negative","False","maybe",4,"True","False",0,"matrix","bet-that_S-passive-negative-matrix"
"242",217,0,38,"publicize","that_S","active","negative","False","yes",6,"True","False",1,"matrix","publicize-that_S-active-negative-matrix"
"243",217,0,39,"expose","that_S","active","positive","False","yes",7,"True","False",1,"matrix","expose-that_S-active-positive-matrix"
"244",217,0,40,"indicate","that_S","active","positive","False","yes",6,"True","False",1,"matrix","indicate-that_S-active-positive-matrix"
"245",217,0,41,"ruminate","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","ruminate-that_S-active-positive-matrix"
"246",217,0,42,"forecast","that_S","active","negative","False","maybe",4,"True","False",0,"matrix","forecast-that_S-active-negative-matrix"
"247",217,0,43,"inform","that_S","passive","positive","False","yes",6,"True","False",1,"matrix","inform-that_S-passive-positive-matrix"
"248",217,0,44,"circulate","that_S","active","negative","False","yes",6,"True","False",1,"matrix","circulate-that_S-active-negative-matrix"
"249",217,0,45,"gall","that_S","passive","negative","False","yes",5,"True","False",1,"matrix","gall-that_S-passive-negative-matrix"
"250",217,0,46,"terrify","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","terrify-that_S-passive-positive-matrix"
"251",217,0,47,"figure","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","figure-that_S-active-positive-matrix"
"252",217,0,48,"alarm","that_S","passive","negative","False","yes",6,"True","False",1,"matrix","alarm-that_S-passive-negative-matrix"
"253",217,0,49,"remember","that_S","active","positive","False","yes",6,"True","False",1,"matrix","remember-that_S-active-positive-matrix"
"254",217,0,50,"reminisce","that_S","active","negative","False","yes",5,"True","False",1,"matrix","reminisce-that_S-active-negative-matrix"
"255",217,0,51,"believe","that_S","active","positive","False","no",6,"True","False",-1,"matrix","believe-that_S-active-positive-matrix"
"256",217,0,52,"clarify","that_S","active","positive","False","yes",6,"True","False",1,"matrix","clarify-that_S-active-positive-matrix"
"257",217,0,53,"fool","that_S","passive","positive","False","no",7,"True","False",-1,"matrix","fool-that_S-passive-positive-matrix"
"258",217,0,54,"email","that_S","passive","positive","False","yes",5,"True","False",1,"matrix","email-that_S-passive-positive-matrix"
"259",217,0,55,"apologize","that_S","active","negative","False","yes",5,"True","False",1,"matrix","apologize-that_S-active-negative-matrix"
"260",217,0,56,"devastate","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","devastate-that_S-passive-positive-matrix"
"261",217,0,57,"demonstrate","that_S","active","negative","False","no",5,"True","False",-1,"matrix","demonstrate-that_S-active-negative-matrix"
"262",217,0,58,"okay","that_S","active","positive","False","yes",5,"True","False",1,"matrix","okay-that_S-active-positive-matrix"
"263",217,0,59,"reassert","that_S","active","positive","False","yes",7,"True","False",1,"matrix","reassert-that_S-active-positive-matrix"
"264",217,0,60,"loathe","that_S","active","negative","False","yes",6,"True","False",1,"matrix","loathe-that_S-active-negative-matrix"
"265",217,0,61,"scare","that_S","passive","negative","False","yes",5,"True","False",1,"matrix","scare-that_S-passive-negative-matrix"
"266",217,0,62,"apologize","that_S","active","positive","False","yes",6,"True","False",1,"matrix","apologize-that_S-active-positive-matrix"
"267",217,0,63,"generalize","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","generalize-that_S-active-positive-matrix"
"268",217,0,64,"omit","that_S","active","positive","False","yes",6,"True","False",1,"matrix","omit-that_S-active-positive-matrix"
"269",217,0,65,"affirm","that_S","active","positive","False","yes",7,"True","False",1,"matrix","affirm-that_S-active-positive-matrix"
"270",217,0,66,"warn","that_S","active","negative","False","yes",6,"True","False",1,"matrix","warn-that_S-active-negative-matrix"
"271",217,0,67,"weep","that_S","active","positive","False","yes",5,"True","False",1,"matrix","weep-that_S-active-positive-matrix"
"272",217,0,68,"bark","that_S","active","negative","False","yes",4,"True","False",1,"matrix","bark-that_S-active-negative-matrix"
"273",165,0,1,"surmise","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","surmise-that_S-active-positive-matrix"
"274",165,0,2,"update","that_S","active","positive","False","yes",6,"True","False",1,"matrix","update-that_S-active-positive-matrix"
"275",165,0,3,"disregard","that_S","active","negative","False","yes",5,"True","False",1,"matrix","disregard-that_S-active-negative-matrix"
"276",165,0,4,"agree","that_S","active","positive","False","yes",7,"True","False",1,"matrix","agree-that_S-active-positive-matrix"
"277",165,0,5,"surmise","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","surmise-that_S-active-negative-matrix"
"278",165,0,6,"evaluate","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","evaluate-that_S-active-positive-matrix"
"279",165,0,7,"remind","that_S","passive","negative","False","yes",7,"True","False",1,"matrix","remind-that_S-passive-negative-matrix"
"280",165,0,8,"vow","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","vow-that_S-active-positive-matrix"
"281",165,0,9,"sing","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","sing-that_S-active-negative-matrix"
"282",165,0,10,"sob","that_S","active","positive","False","yes",4,"True","False",1,"matrix","sob-that_S-active-positive-matrix"
"283",165,0,11,"prove","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","prove-that_S-active-negative-matrix"
"284",165,0,12,"rediscover","that_S","active","positive","False","yes",4,"True","False",1,"matrix","rediscover-that_S-active-positive-matrix"
"285",165,0,13,"ascertain","that_S","active","positive","False","yes",5,"True","False",1,"matrix","ascertain-that_S-active-positive-matrix"
"286",165,0,14,"communicate","that_S","active","positive","False","yes",6,"True","False",1,"matrix","communicate-that_S-active-positive-matrix"
"287",165,0,15,"depress","that_S","passive","positive","False","yes",6,"True","False",1,"matrix","depress-that_S-passive-positive-matrix"
"288",165,0,16,"radio","that_S","passive","negative","False","yes",6,"True","False",1,"matrix","radio-that_S-passive-negative-matrix"
"289",165,0,17,"volunteer","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","volunteer-that_S-active-positive-matrix"
"290",165,0,18,"deny","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","deny-that_S-active-positive-matrix"
"291",165,0,19,"delight","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","delight-that_S-passive-positive-matrix"
"292",165,0,20,"ensure","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","ensure-that_S-active-negative-matrix"
"293",165,0,21,"jar","that_S","passive","negative","False","yes",3,"True","False",1,"matrix","jar-that_S-passive-negative-matrix"
"294",165,0,22,"find_out","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","find_out-that_S-active-negative-matrix"
"295",165,0,23,"dislike","that_S","active","negative","False","yes",5,"True","False",1,"matrix","dislike-that_S-active-negative-matrix"
"296",165,0,24,"disapprove","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","disapprove-that_S-active-positive-matrix"
"297",165,0,25,"forgive","that_S","passive","positive","False","maybe",3,"True","False",0,"matrix","forgive-that_S-passive-positive-matrix"
"298",165,0,26,"flip_out","that_S","active","positive","False","yes",7,"True","False",1,"matrix","flip_out-that_S-active-positive-matrix"
"299",165,0,27,"flatter","that_S","passive","positive","False","yes",6,"True","False",1,"matrix","flatter-that_S-passive-positive-matrix"
"300",165,0,28,"fake","that_S","active","positive","False","no",6,"True","False",-1,"matrix","fake-that_S-active-positive-matrix"
"301",165,0,29,"hearten","that_S","passive","negative","False","yes",6,"True","False",1,"matrix","hearten-that_S-passive-negative-matrix"
"302",165,0,30,"imagine","that_S","active","negative","False","maybe",5,"True","False",0,"matrix","imagine-that_S-active-negative-matrix"
"303",165,0,31,"stimulate","that_S","passive","negative","False","yes",3,"True","False",1,"matrix","stimulate-that_S-passive-negative-matrix"
"304",165,0,32,"demand","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","demand-that_S-active-positive-matrix"
"305",165,0,33,"growl","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","growl-that_S-active-negative-matrix"
"306",165,0,34,"ruminate","that_S","active","negative","False","maybe",4,"True","False",0,"matrix","ruminate-that_S-active-negative-matrix"
"307",165,0,35,"forgive","that_S","active","positive","False","yes",5,"True","False",1,"matrix","forgive-that_S-active-positive-matrix"
"308",165,0,36,"dismay","that_S","passive","negative","False","yes",5,"True","False",1,"matrix","dismay-that_S-passive-negative-matrix"
"309",165,0,37,"bet","that_S","passive","negative","False","maybe",2,"True","False",0,"matrix","bet-that_S-passive-negative-matrix"
"310",165,0,38,"publicize","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","publicize-that_S-active-negative-matrix"
"311",165,0,39,"expose","that_S","active","positive","False","yes",6,"True","False",1,"matrix","expose-that_S-active-positive-matrix"
"312",165,0,40,"indicate","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","indicate-that_S-active-positive-matrix"
"313",165,0,41,"ruminate","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","ruminate-that_S-active-positive-matrix"
"314",165,0,42,"forecast","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","forecast-that_S-active-negative-matrix"
"315",165,0,43,"inform","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","inform-that_S-passive-positive-matrix"
"316",165,0,44,"circulate","that_S","active","negative","False","maybe",3,"True","False",0,"matrix","circulate-that_S-active-negative-matrix"
"317",165,0,45,"gall","that_S","passive","negative","False","yes",3,"True","False",1,"matrix","gall-that_S-passive-negative-matrix"
"318",165,0,46,"terrify","that_S","passive","positive","False","maybe",6,"True","False",0,"matrix","terrify-that_S-passive-positive-matrix"
"319",165,0,47,"figure","that_S","active","positive","False","maybe",5,"True","False",0,"matrix","figure-that_S-active-positive-matrix"
"320",165,0,48,"alarm","that_S","passive","negative","False","yes",6,"True","False",1,"matrix","alarm-that_S-passive-negative-matrix"
"321",165,0,49,"remember","that_S","active","positive","False","yes",7,"True","False",1,"matrix","remember-that_S-active-positive-matrix"
"322",165,0,50,"reminisce","that_S","active","negative","False","maybe",5,"True","False",0,"matrix","reminisce-that_S-active-negative-matrix"
"323",165,0,51,"believe","that_S","active","positive","False","maybe",6,"True","False",0,"matrix","believe-that_S-active-positive-matrix"
"324",165,0,52,"clarify","that_S","active","positive","False","yes",6,"True","False",1,"matrix","clarify-that_S-active-positive-matrix"
"325",165,0,53,"fool","that_S","passive","positive","False","maybe",3,"True","False",0,"matrix","fool-that_S-passive-positive-matrix"
"326",165,0,54,"email","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","email-that_S-passive-positive-matrix"
"327",165,0,55,"apologize","that_S","active","negative","False","yes",6,"True","False",1,"matrix","apologize-that_S-active-negative-matrix"
"328",165,0,56,"devastate","that_S","passive","positive","False","yes",7,"True","False",1,"matrix","devastate-that_S-passive-positive-matrix"
"329",165,0,57,"demonstrate","that_S","active","negative","False","maybe",6,"True","False",0,"matrix","demonstrate-that_S-active-negative-matrix"
"330",165,0,58,"okay","that_S","active","positive","False","maybe",3,"True","False",0,"matrix","okay-that_S-active-positive-matrix"
