participant,list,presentationorder,verb,frame,voice,polarity,conditional,veridicality,acceptability,nativeenglish,exclude
120,0,52,clarify,that_S,active,positive,False,yes,7,True,False
120,0,53,fool,that_S,passive,positive,False,no,6,True,False
120,0,54,email,that_S,passive,positive,False,yes,7,True,False
120,0,55,apologize,that_S,active,negative,False,yes,7,True,False
120,0,56,devastate,that_S,passive,positive,False,yes,7,True,False
120,0,57,demonstrate,that_S,active,negative,False,maybe,6,True,False
120,0,58,okay,that_S,active,positive,False,yes,2,True,False
120,0,59,reassert,that_S,active,positive,False,yes,7,True,False
120,0,60,loathe,that_S,active,negative,False,yes,7,True,False
120,0,61,scare,that_S,passive,negative,False,yes,7,True,False
120,0,62,apologize,that_S,active,positive,False,yes,7,True,False
120,0,63,generalize,that_S,active,positive,False,maybe,7,True,False
120,0,64,omit,that_S,active,positive,False,yes,7,True,False
120,0,65,affirm,that_S,active,positive,False,yes,7,True,False
120,0,66,warn,that_S,active,negative,False,yes,7,True,False
120,0,67,weep,that_S,active,positive,False,yes,7,True,False
120,0,68,bark,that_S,active,negative,False,yes,5,True,False
232,0,1,surmise,that_S,active,positive,False,yes,2,True,False
232,0,2,update,that_S,active,positive,False,yes,7,True,False
232,0,3,disregard,that_S,active,negative,False,yes,6,True,False
232,0,4,agree,that_S,active,positive,False,yes,7,True,False
232,0,5,surmise,that_S,active,negative,False,no,2,True,False
232,0,6,evaluate,that_S,active,positive,False,maybe,6,True,False
232,0,7,remind,that_S,passive,negative,False,yes,7,True,False
232,0,8,vow,that_S,active,positive,False,yes,7,True,False
232,0,9,sing,that_S,active,negative,False,maybe,1,True,False
232,0,10,sob,that_S,active,positive,False,yes,5,True,False
232,0,11,prove,that_S,active,negative,False,maybe,6,True,False
232,0,12,rediscover,that_S,active,positive,False,yes,7,True,False
232,0,13,ascertain,that_S,active,positive,False,maybe,3,True,False
232,0,14,communicate,that_S,active,positive,False,yes,1,True,False
232,0,15,depress,that_S,passive,positive,False,yes,7,True,False
232,0,16,radio,that_S,passive,negative,False,maybe,3,True,False
232,0,17,volunteer,that_S,active,positive,False,yes,1,True,False
232,0,18,deny,that_S,active,positive,False,yes,7,True,False
232,0,19,delight,that_S,passive,positive,False,yes,7,True,False
232,0,20,ensure,that_S,active,negative,False,maybe,5,True,False
232,0,21,jar,that_S,passive,negative,False,yes,5,True,False
232,0,22,find_out,that_S,active,negative,False,yes,6,True,False
232,0,23,dislike,that_S,active,negative,False,yes,3,True,False
232,0,24,disapprove,that_S,active,positive,False,yes,2,True,False
232,0,25,forgive,that_S,passive,positive,False,yes,1,True,False
232,0,26,flip_out,that_S,active,positive,False,yes,2,True,False
232,0,27,flatter,that_S,passive,positive,False,yes,1,True,False
232,0,28,fake,that_S,active,positive,False,no,7,True,False
232,0,29,hearten,that_S,passive,negative,False,yes,2,True,False
232,0,30,imagine,that_S,active,negative,False,maybe,4,True,False
232,0,31,stimulate,that_S,passive,negative,False,maybe,5,True,False
232,0,32,demand,that_S,active,positive,False,maybe,2,True,False
232,0,33,growl,that_S,active,negative,False,maybe,3,True,False
232,0,34,ruminate,that_S,active,negative,False,no,3,True,False
232,0,35,forgive,that_S,active,positive,False,yes,1,True,False
232,0,36,dismay,that_S,passive,negative,False,maybe,3,True,False
232,0,37,bet,that_S,passive,negative,False,yes,1,True,False
232,0,38,publicize,that_S,active,negative,False,maybe,5,True,False
232,0,39,expose,that_S,active,positive,False,yes,2,True,False
232,0,40,indicate,that_S,active,positive,False,yes,7,True,False
232,0,41,ruminate,that_S,active,positive,False,yes,3,True,False
232,0,42,forecast,that_S,active,negative,False,yes,7,True,False
232,0,43,inform,that_S,passive,positive,False,yes,7,True,False
232,0,44,circulate,that_S,active,negative,False,no,4,True,False
232,0,45,gall,that_S,passive,negative,False,maybe,3,True,False
232,0,46,terrify,that_S,passive,positive,False,yes,7,True,False
232,0,47,figure,that_S,active,positive,False,yes,7,True,False
232,0,48,alarm,that_S,passive,negative,False,yes,7,True,False
232,0,49,remember,that_S,active,positive,False,yes,7,True,False
232,0,50,reminisce,that_S,active,negative,False,maybe,3,True,False
232,0,51,believe,that_S,active,positive,False,maybe,7,True,False
232,0,52,clarify,that_S,active,positive,False,yes,7,True,False
232,0,53,fool,that_S,passive,positive,False,maybe,3,True,False
232,0,54,email,that_S,passive,positive,False,maybe,1,True,False
232,0,55,apologize,that_S,active,negative,False,yes,3,True,False
232,0,56,devastate,that_S,passive,positive,False,yes,7,True,False
232,0,57,demonstrate,that_S,active,negative,False,maybe,2,True,False
232,0,58,okay,that_S,active,positive,False,yes,2,True,False
232,0,59,reassert,that_S,active,positive,False,yes,7,True,False
232,0,60,loathe,that_S,active,negative,False,maybe,2,True,False
232,0,61,scare,that_S,passive,negative,False,yes,7,True,False
232,0,62,apologize,that_S,active,positive,False,yes,2,True,False
232,0,63,generalize,that_S,active,positive,False,maybe,2,True,False
232,0,64,omit,that_S,active,positive,False,yes,3,True,False
232,0,65,affirm,that_S,active,positive,False,yes,7,True,False
232,0,66,warn,that_S,active,negative,False,yes,6,True,False
232,0,67,weep,that_S,active,positive,False,maybe,2,True,False
232,0,68,bark,that_S,active,negative,False,maybe,1,True,False
163,0,1,surmise,that_S,active,positive,False,maybe,7,True,False
163,0,2,update,that_S,active,positive,False,yes,7,True,False
163,0,3,disregard,that_S,active,negative,False,yes,6,True,False
163,0,4,agree,that_S,active,positive,False,yes,7,True,False
163,0,5,surmise,that_S,active,negative,False,yes,7,True,False
163,0,6,evaluate,that_S,active,positive,False,yes,7,True,False
163,0,7,remind,that_S,passive,negative,False,yes,6,True,False
163,0,8,vow,that_S,active,positive,False,yes,7,True,False
163,0,9,sing,that_S,active,negative,False,yes,5,True,False
163,0,10,sob,that_S,active,positive,False,yes,6,True,False
163,0,11,prove,that_S,active,negative,False,no,7,True,False
163,0,12,rediscover,that_S,active,positive,False,yes,6,True,False
163,0,13,ascertain,that_S,active,positive,False,maybe,7,True,False
163,0,14,communicate,that_S,active,positive,False,yes,7,True,False
163,0,15,depress,that_S,passive,positive,False,yes,7,True,False
163,0,16,radio,that_S,passive,negative,False,yes,7,True,False
163,0,17,volunteer,that_S,active,positive,False,yes,4,True,False
163,0,18,deny,that_S,active,positive,False,maybe,7,True,False
163,0,19,delight,that_S,passive,positive,False,yes,7,True,False
163,0,20,ensure,that_S,active,negative,False,no,7,True,False
163,0,21,jar,that_S,passive,negative,False,yes,6,True,False
163,0,22,find_out,that_S,active,negative,False,yes,7,True,False
163,0,23,dislike,that_S,active,negative,False,yes,6,True,False
163,0,24,disapprove,that_S,active,positive,False,yes,7,True,False
163,0,25,forgive,that_S,passive,positive,False,yes,5,True,False
163,0,26,flip_out,that_S,active,positive,False,yes,7,True,False
163,0,27,flatter,that_S,passive,positive,False,yes,7,True,False
163,0,28,fake,that_S,active,positive,False,no,7,True,False
163,0,29,hearten,that_S,passive,negative,False,yes,6,True,False
163,0,30,imagine,that_S,active,negative,False,yes,6,True,False
163,0,31,stimulate,that_S,passive,negative,False,yes,5,True,False
163,0,32,demand,that_S,active,positive,False,yes,6,True,False
163,0,33,growl,that_S,active,negative,False,yes,2,True,False
163,0,34,ruminate,that_S,active,negative,False,yes,7,True,False
163,0,35,forgive,that_S,active,positive,False,yes,6,True,False
163,0,36,dismay,that_S,passive,negative,False,yes,6,True,False
163,0,37,bet,that_S,passive,negative,False,maybe,3,True,False
163,0,38,publicize,that_S,active,negative,False,yes,7,True,False
163,0,39,expose,that_S,active,positive,False,yes,7,True,False
163,0,40,indicate,that_S,active,positive,False,yes,7,True,False
163,0,41,ruminate,that_S,active,positive,False,maybe,6,True,False
163,0,42,forecast,that_S,active,negative,False,yes,7,True,False
163,0,43,inform,that_S,passive,positive,False,yes,7,True,False
163,0,44,circulate,that_S,active,negative,False,maybe,6,True,False
163,0,45,gall,that_S,passive,negative,False,yes,4,True,False
163,0,46,terrify,that_S,passive,positive,False,yes,7,True,False
163,0,47,figure,that_S,active,positive,False,maybe,7,True,False
163,0,48,alarm,that_S,passive,negative,False,yes,7,True,False
163,0,49,remember,that_S,active,positive,False,yes,7,True,False
163,0,50,reminisce,that_S,active,negative,False,yes,5,True,False
163,0,51,believe,that_S,active,positive,False,maybe,7,True,False
163,0,52,clarify,that_S,active,positive,False,yes,7,True,False
163,0,53,fool,that_S,passive,positive,False,maybe,5,True,False
163,0,54,email,that_S,passive,positive,False,yes,5,True,False
163,0,55,apologize,that_S,active,negative,False,yes,7,True,False
163,0,56,devastate,that_S,passive,positive,False,yes,7,True,False
163,0,57,demonstrate,that_S,active,negative,False,no,7,True,False
163,0,58,okay,that_S,active,positive,False,yes,5,True,False
163,0,59,reassert,that_S,active,positive,False,yes,7,True,False
163,0,60,loathe,that_S,active,negative,False,yes,6,True,False
163,0,61,scare,that_S,passive,negative,False,yes,7,True,False
163,0,62,apologize,that_S,active,positive,False,yes,7,True,False
163,0,63,generalize,that_S,active,positive,False,maybe,7,True,False
163,0,64,omit,that_S,active,positive,False,yes,7,True,False
163,0,65,affirm,that_S,active,positive,False,yes,7,True,False
163,0,66,warn,that_S,active,negative,False,yes,7,True,False
163,0,67,weep,that_S,active,positive,False,yes,7,True,False
163,0,68,bark,that_S,active,negative,False,yes,2,True,False
285,0,1,surmise,that_S,active,positive,False,yes,4,False,True
285,0,2,update,that_S,active,positive,False,yes,2,False,True
285,0,3,disregard,that_S,active,negative,False,yes,4,False,True
285,0,4,agree,that_S,active,positive,False,yes,7,False,True
285,0,5,surmise,that_S,active,negative,False,yes,7,False,True
285,0,6,evaluate,that_S,active,positive,False,yes,7,False,True
285,0,7,remind,that_S,passive,negative,False,yes,7,False,True
285,0,8,vow,that_S,active,positive,False,yes,7,False,True
285,0,9,sing,that_S,active,negative,False,yes,7,False,True
285,0,10,sob,that_S,active,positive,False,yes,7,False,True
285,0,11,prove,that_S,active,negative,False,maybe,7,False,True
285,0,12,rediscover,that_S,active,positive,False,yes,7,False,True
285,0,13,ascertain,that_S,active,positive,False,yes,7,False,True
285,0,14,communicate,that_S,active,positive,False,yes,7,False,True
285,0,15,depress,that_S,passive,positive,False,yes,7,False,True
285,0,16,radio,that_S,passive,negative,False,yes,7,False,True
285,0,17,volunteer,that_S,active,positive,False,yes,7,False,True
285,0,18,deny,that_S,active,positive,False,yes,7,False,True
285,0,19,delight,that_S,passive,positive,False,yes,7,False,True
285,0,20,ensure,that_S,active,negative,False,maybe,7,False,True
285,0,21,jar,that_S,passive,negative,False,yes,7,False,True
285,0,22,find_out,that_S,active,negative,False,yes,7,False,True
285,0,23,dislike,that_S,active,negative,False,yes,7,False,True
285,0,24,disapprove,that_S,active,positive,False,yes,7,False,True
285,0,25,forgive,that_S,passive,positive,False,yes,7,False,True
285,0,26,flip_out,that_S,active,positive,False,yes,7,False,True
285,0,27,flatter,that_S,passive,positive,False,yes,7,False,True
285,0,28,fake,that_S,active,positive,False,no,7,False,True
285,0,29,hearten,that_S,passive,negative,False,yes,7,False,True
285,0,30,imagine,that_S,active,negative,False,yes,7,False,True
285,0,31,stimulate,that_S,passive,negative,False,yes,7,False,True
285,0,32,demand,that_S,active,positive,False,yes,7,False,True
285,0,33,growl,that_S,active,negative,False,yes,1,False,True
285,0,34,ruminate,that_S,active,negative,False,yes,7,False,True
285,0,35,forgive,that_S,active,positive,False,yes,7,False,True
285,0,36,dismay,that_S,passive,negative,False,yes,7,False,True
285,0,37,bet,that_S,passive,negative,False,yes,2,False,True
285,0,38,publicize,that_S,active,negative,False,yes,7,False,True
285,0,39,expose,that_S,active,positive,False,yes,7,False,True
285,0,40,indicate,that_S,active,positive,False,yes,7,False,True
285,0,41,ruminate,that_S,active,positive,False,yes,7,False,True
285,0,42,forecast,that_S,active,negative,False,yes,7,False,True
285,0,43,inform,that_S,passive,positive,False,yes,7,False,True
285,0,44,circulate,that_S,active,negative,False,yes,6,False,True
285,0,45,gall,that_S,passive,negative,False,yes,5,False,True
285,0,46,terrify,that_S,passive,positive,False,yes,7,False,True
285,0,47,figure,that_S,active,positive,False,yes,7,False,True
285,0,48,alarm,that_S,passive,negative,False,yes,7,False,True
285,0,49,remember,that_S,active,positive,False,yes,7,False,True
285,0,50,reminisce,that_S,active,negative,False,yes,5,False,True
285,0,51,believe,that_S,active,positive,False,maybe,7,False,True
285,0,52,clarify,that_S,active,positive,False,yes,7,False,True
285,0,53,fool,that_S,passive,positive,False,yes,7,False,True
285,0,54,email,that_S,passive,positive,False,yes,7,False,True
285,0,55,apologize,that_S,active,negative,False,yes,7,False,True
285,0,56,devastate,that_S,passive,positive,False,yes,7,False,True
285,0,57,demonstrate,that_S,active,negative,False,yes,6,False,True
285,0,58,okay,that_S,active,positive,False,maybe,5,False,True
285,0,59,reassert,that_S,active,positive,False,yes,7,False,True
285,0,60,loathe,that_S,active,negative,False,yes,7,False,True
285,0,61,scare,that_S,passive,negative,False,yes,7,False,True
285,0,62,apologize,that_S,active,positive,False,yes,7,False,True
285,0,63,generalize,that_S,active,positive,False,yes,6,False,True
285,0,64,omit,that_S,active,positive,False,yes,7,False,True
285,0,65,affirm,that_S,active,positive,False,yes,7,False,True
285,0,66,warn,that_S,active,negative,False,yes,7,False,True
285,0,67,weep,that_S,active,positive,False,yes,7,False,True
285,0,68,bark,that_S,active,negative,False,maybe,1,False,True
281,1,1,lie,that_S,active,positive,False,no,6,True,False
281,1,2,madden,that_S,passive,negative,False,yes,6,True,False
281,1,3,publish,that_S,active,positive,False,yes,6,True,False
281,1,4,divulge,that_S,active,positive,False,yes,6,True,False
281,1,5,hate,that_S,active,negative,False,yes,6,True,False
281,1,6,dismay,that_S,passive,positive,False,yes,6,True,False
281,1,7,manufacture,that_S,active,positive,False,no,6,True,False
281,1,8,baffle,that_S,passive,positive,False,yes,6,True,False
281,1,9,come_out,that_S,active,negative,False,yes,2,True,False
281,1,10,educate,that_S,passive,negative,False,yes,6,True,False
281,1,11,authorize,that_S,active,positive,False,yes,6,True,False
281,1,12,prejudge,that_S,active,positive,False,yes,6,True,False
281,1,13,gratify,that_S,passive,positive,False,yes,6,True,False
281,1,14,exasperate,that_S,passive,positive,False,yes,6,True,False
281,1,15,bless,that_S,passive,negative,False,yes,5,True,False
281,1,16,surprise,that_S,passive,positive,False,yes,6,True,False
281,1,17,prophesy,that_S,active,positive,False,maybe,6,True,False
281,1,18,publicize,that_S,active,positive,False,yes,6,True,False
281,1,19,thrill,that_S,passive,positive,False,yes,6,True,False
281,1,20,embitter,that_S,passive,negative,False,yes,6,True,False
281,1,21,bellow,that_S,active,positive,False,yes,6,True,False
281,1,22,detail,that_S,active,positive,False,yes,6,True,False
281,1,23,console,that_S,passive,negative,False,no,2,True,False
281,1,24,identify,that_S,active,negative,False,yes,6,True,False
281,1,25,summarize,that_S,active,positive,False,yes,6,True,False
281,1,26,rediscover,that_S,active,negative,False,yes,6,True,False
281,1,27,diagnose,that_S,active,positive,False,yes,6,True,False
281,1,28,record,that_S,active,negative,False,yes,6,True,False
281,1,29,fascinate,that_S,passive,negative,False,yes,6,True,False
281,1,30,challenge,that_S,active,positive,False,maybe,6,True,False
281,1,31,compute,that_S,active,negative,False,yes,6,True,False
