"","workerid","rt","content","subjectGender","speakerGender","verb","utterance","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","nResponse"
"142",466,4573,"Owen shoveled snow last winter","F","M","be_annoyed","Is Cynthia annoyed that Owen shoveled snow last winter?","17","NonProj","Yes",13,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,1
"143",466,6230,"Charley speaks Spanish","F","M","establish","Did Anna establish that Charley speaks Spanish?","20","NonProj","Yes",14,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,1
"144",466,5028,"Zoe calculated the tip","M","M","announce","Did Tim announce that Zoe calculated the tip?","10","C","Yes",15,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,1
"145",466,4534,"Olivia sleeps until noon","M","F","discover","Did Jerry discover that Olivia sleeps until noon?","4","NonProj","Yes",16,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,1
"146",466,7050,"Grace visited her sister","M","M","suggest","Did Andrew suggest that Grace visited her sister?","9","C","No",17,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"147",466,5575,"Mia drank 2 cocktails last night","M","F","confirm","Did Ray confirm that Mia drank 2 cocktails last night?","6","C","No",18,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"148",466,3550,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",19,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"149",466,3243,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",20,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"150",466,2421,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",21,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"151",466,4310,"Jackson ran 10 miles","F","M","admit","Did Laura admit that Jackson ran 10 miles?","13","C","Yes",22,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,1
"152",466,6764,"Frank got a cat","F","M","see","Did Melissa see that Frank got a cat?","12","NonProj","Yes",23,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,1
"153",466,5984,"Emma studied on Saturday morning","M","F","demonstrate","Did Justin demonstrate that Emma studied on Saturday morning?","3","C","No",24,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"154",466,5522,"Isabella ate a steak on Sunday","M","F","confess","Did Kevin confess that Isabella ate a steak on Sunday?","7","C","No",25,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"155",466,7036,"Josie went on vacation to France","M","M","prove","Did Scott prove that Josie went on vacation to France?","2","C","No",26,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"156",466,3052,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",27,32,"english","Yes",0,"f","seems fair for time it took, thank you. ",3.18931666666667,0
"157",387,4430,"Charley speaks Spanish","F","F","confess","Did Anna confess that Charley speaks Spanish?","20","C","Yes",2,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"158",387,2847,"Emma studied on Saturday morning","M","M","pretend","Did Justin pretend that Emma studied on Saturday morning?","3","NonProj","Yes",3,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"159",387,845,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",4,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"160",387,667,"Danny ate the last cupcake","F","F","establish","Did Amanda establish that Danny ate the last cupcake?","11","NonProj","Yes",5,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"161",387,574,"Mia drank 2 cocktails last night","M","F","confirm","Did Ray confirm that Mia drank 2 cocktails last night?","6","C","No",6,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"162",387,883,"Josh learned to ride a bike yesterday","F","M","suggest","Did Sharon suggest that Josh learned to ride a bike yesterday?","16","C","No",7,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"163",387,615,"Isabella ate a steak on Sunday","M","M","acknowledge","Did Kevin acknowledge that Isabella ate a steak on Sunday?","7","C","Yes",8,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"164",387,662,"Vanessa is good at math",NA,"M","MC","Is Vanessa good at math?","control4","control","No",9,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"165",387,600,"Grace visited her sister","M","F","discover","Did Andrew discover that Grace visited her sister?","9","NonProj","Yes",10,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"166",387,2233,"Emily bought a car yesterday","M","M","announce","Did Brian announce that Emily bought a car yesterday?","8","C","Yes",11,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"167",387,4262,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",12,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"168",387,3753,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",13,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"169",387,2204,"Frank got a cat","F","F","be_annoyed","Is Melissa annoyed that Frank got a cat?","12","NonProj","No",14,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"170",387,2873,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",15,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"171",387,4344,"Tony had a drink last night","F","F","demonstrate","Did Rebecca demonstrate that Tony had a drink last night?","15","C","No",16,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"172",387,3807,"Olivia sleeps until noon","M","F","reveal","Did Jerry reveal that Olivia sleeps until noon?","4","NonProj","No",17,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"173",387,2365,"Mary is pregnant","M","M","hear","Did Patrick hear that Mary is pregnant?","1","C","No",18,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"174",387,4162,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",19,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"175",387,4673,"Sophia got a tattoo","M","M","be_right","Is Ben right that Sophia got a tattoo?","5","C","No",20,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"176",387,1435,"Jayden rented a car","F","M","admit","Did Stephanie admit that Jayden rented a car?","14","C","No",21,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"177",387,892,"Julian dances salsa","F","F","prove","Did Kathleen prove that Julian dances salsa?","18","C","Yes",22,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"178",387,943,"Jon walks to work","F","F","see","Did Ruth see that Jon walks to work?","19","NonProj","No",23,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"179",387,663,"Zoe calculated the tip","M","M","know","Does Tim know that Zoe calculated the tip?","10","NonProj","No",24,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"180",387,623,"Owen shoveled snow last winter","F","F","inform","Did Cynthia inform Sam that Owen shoveled snow last winter?","17","C","No",25,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"181",387,4810,"Josie went on vacation to France","M","F","say","Did Scott say that Josie went on vacation to France?","2","C","Yes",26,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,1
"182",387,827,"Jackson ran 10 miles","F","F","think","Does Laura think that Jackson ran 10 miles?","13","NonProj","No",27,20,"English","Yes",0,"m","Was confusing I felt like no one was certain but i read over instructions twice. Was very fair for just 26 questions",1.95758333333333,0
"183",191,19532,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",2,38,"english","Yes",0,"m","",4.42546666666667,0
"184",191,29535,"Zoe calculated the tip","M","F","say","Did Tim say that Zoe calculated the tip?","10","C","No",3,38,"english","Yes",0,"m","",4.42546666666667,0
"185",191,6784,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",4,38,"english","Yes",0,"m","",4.42546666666667,0
"186",191,7477,"Olivia sleeps until noon","M","F","prove","Did Jerry prove that Olivia sleeps until noon?","4","C","No",5,38,"english","Yes",0,"m","",4.42546666666667,0
"187",191,14656,"Mary is pregnant","M","M","confess","Did Patrick confess that Mary is pregnant?","1","C","No",6,38,"english","Yes",0,"m","",4.42546666666667,0
"188",191,17184,"Josh learned to ride a bike yesterday","F","M","be_right","Is Sharon right that Josh learned to ride a bike yesterday?","16","C","No",7,38,"english","Yes",0,"m","",4.42546666666667,0
"189",191,7800,"Grace visited her sister","M","M","acknowledge","Did Andrew acknowledge that Grace visited her sister?","9","C","No",8,38,"english","Yes",0,"m","",4.42546666666667,0
"190",191,18872,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",9,38,"english","Yes",0,"m","",4.42546666666667,0
"191",191,18658,"Frank got a cat","F","M","suggest","Did Melissa suggest that Frank got a cat?","12","C","No",10,38,"english","Yes",0,"m","",4.42546666666667,0
"192",191,4921,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",11,38,"english","Yes",0,"m","",4.42546666666667,0
"193",191,12431,"Owen shoveled snow last winter","F","F","see","Did Cynthia see that Owen shoveled snow last winter?","17","NonProj","No",12,38,"english","Yes",0,"m","",4.42546666666667,0
"194",191,3281,"Emma studied on Saturday morning","M","M","think","Does Justin think that Emma studied on Saturday morning?","3","NonProj","No",13,38,"english","Yes",0,"m","",4.42546666666667,0
"195",191,4263,"Tony had a drink last night","F","F","establish","Did Rebecca establish that Tony had a drink last night?","15","NonProj","No",14,38,"english","Yes",0,"m","",4.42546666666667,0
"196",191,3816,"Isabella ate a steak on Sunday","M","M","discover","Did Kevin discover that Isabella ate a steak on Sunday?","7","NonProj","No",15,38,"english","Yes",0,"m","",4.42546666666667,0
"197",191,1624,"Danny ate the last cupcake","F","F","demonstrate","Did Amanda demonstrate that Danny ate the last cupcake?","11","C","No",16,38,"english","Yes",0,"m","",4.42546666666667,0
"198",191,2008,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",17,38,"english","Yes",0,"m","",4.42546666666667,0
"199",191,1696,"Jayden rented a car","F","M","announce","Did Stephanie announce that Jayden rented a car?","14","C","No",18,38,"english","Yes",0,"m","",4.42546666666667,0
