"","workerid","rt","subjectGender","speakerGender","content","verb","fact","fact_type","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","assignmentid"
"132",5,3905,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.13,3,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"133",5,3606,"F","F","Charley speaks Spanish","prove","Charley lives in Korea","factL","20","C",0.05,4,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"134",5,3345,"M","M","Zoe calculated the tip","confess","Zoe is a math major","factH","10","C",0.28,5,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"135",5,2991,"F","F","Josh learned to ride a bike yesterday","admit","Josh is a 5-year old boy","factH","16","C",0.34,6,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"136",5,7234,"M","F","Isabella ate a steak on Sunday","think","Isabella is from Argentina","factH","7","NonProj",0.39,7,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"137",5,3979,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.57,8,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"138",5,3453,"F","M","Julian dances salsa","demonstrate","Julian is German","factL","18","C",0.41,9,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"139",5,4118,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.58,10,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"140",5,5349,"M","F","Emily bought a car yesterday","suggest","Emily never has any money","factL","8","C",0.6,11,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"141",5,4426,"M","F","Mary is pregnant","inform_Sam","Mary is taking a prenatal yoga class","factH","1","C",0.67,12,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"142",5,4441,"F","M","Frank got a cat","reveal","Frank is allergic to cats","factL","12","NonProj",0.73,13,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"143",5,3412,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.67,14,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"144",5,4618,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.58,15,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"145",5,4221,"F","F","Jayden rented a car","acknowledge","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.46,16,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"146",5,5177,"M","F","Sophia got a tattoo","announce","Sophia is a high end fashion model","factL","5","C",0.37,17,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"147",5,3825,"F","M","Jackson ran 10 miles","say","Jackson is training for a marathon","factH","13","C",0.52,18,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"148",5,4993,"F","F","Tony had a drink last night","be_right_that","Tony has been sober for 20 years","factL","15","C",0.45,19,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"149",5,3809,"M","M","Grace visited her sister","see","Grace loves her sister","factH","9","NonProj",0.51,20,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"150",5,6890,"F","M","Owen shoveled snow last winter","confirm","Owen lives in New Orleans","factL","17","C",0.38,21,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"151",5,6325,"M","M","Mia drank 2 cocktails last night","discover","Mia is a nun","factL","6","NonProj",0.38,22,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"152",5,5600,"F","F","Jon walks to work","establish","Jon lives 2 blocks away from work","factH","19","NonProj",0.35,23,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"153",5,7443,"M","M","Josie went on vacation to France","hear","Josie loves France","factH","2","C",0.77,24,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"154",5,4273,"F","M","Danny ate the last cupcake","pretend","Danny loves cake","factH","11","NonProj",0.54,25,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"155",5,4303,NA,"M","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.35,26,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"156",5,3559,"M","F","Emma studied on Saturday morning","know","Emma is in law school","factH","3","NonProj",0.49,27,50,"English","Yes","m","m","Like the price but it probably is high. ",3.04093333333333,"3SUWZRL0MYEOWUM8YR95ME2CZ5VE67"
"183",7,6198,"F","F","Danny ate the last cupcake","inform_Sam","Danny is a diabetic","factL","11","C",0.91,2,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"184",7,3209,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.1,3,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"185",7,5002,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.07,4,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"186",7,4494,"F","M","Charley speaks Spanish","prove","Charley lives in Mexico","factH","20","C",0.5,5,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"187",7,5087,"F","M","Jackson ran 10 miles","know","Jackson is obese","factL","13","NonProj",1,6,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"188",7,7755,"F","F","Tony had a drink last night","suggest","Tony has been sober for 20 years","factL","15","C",0.59,7,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"189",7,4176,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0,8,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"190",7,6234,"F","F","Owen shoveled snow last winter","acknowledge","Owen lives in Chicago","factH","17","C",0.8,9,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"191",7,5122,"F","M","Jayden rented a car","announce","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.83,10,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"192",7,5121,"M","F","Isabella ate a steak on Sunday","see","Isabella is a vegetarian","factL","7","NonProj",1,11,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"193",7,3344,"F","M","Julian dances salsa","reveal","Julian is Cuban","factH","18","NonProj",1,12,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"194",7,4596,"M","F","Mary is pregnant","confirm","Mary is a middle school student","factL","1","C",0.86,13,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"195",7,3076,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0,14,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"196",7,5220,"M","F","Mia drank 2 cocktails last night","pretend","Mia is a nun","factL","6","NonProj",0,15,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"197",7,6846,"M","F","Sophia got a tattoo","say","Sophia is a high end fashion model","factL","5","C",0.14,16,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"198",7,2681,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0,17,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"199",7,4964,"M","F","Emily bought a car yesterday","confess","Emily has been saving for a year","factH","8","C",0.71,18,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"200",7,14021,"M","F","Josie went on vacation to France","demonstrate","Josie loves France","factH","2","C",0.67,19,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"201",7,2512,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0,20,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"202",7,5938,"M","F","Emma studied on Saturday morning","discover","Emma is in law school","factH","3","NonProj",0.86,21,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"203",7,4512,"F","F","Jon walks to work","be_right_that","Jon lives 2 blocks away from work","factH","19","C",0,22,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"204",7,6484,"F","F","Josh learned to ride a bike yesterday","admit","Josh is a 5-year old boy","factH","16","C",0.79,23,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"205",7,5629,"M","F","Grace visited her sister","think","Grace loves her sister","factH","9","NonProj",0.69,24,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"206",7,5192,"M","M","Zoe calculated the tip","hear","Zoe is 5 years old","factL","10","C",1,25,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"207",7,5345,"M","F","Olivia sleeps until noon","annoyed","Olivia has two small children","factL","4","NonProj",1,26,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"208",7,5733,"F","F","Frank got a cat","establish","Frank has always wanted a pet","factH","12","NonProj",0.64,27,34,"English","Yes","m","m","The compensation seemed fair for the amount of work involved.",3.83348333333333,"3D4CH1LGEAU9YRKX2T256REQ2MI9GU"
"209",8,5089,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.02,2,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"210",8,4181,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.01,3,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"211",8,5516,"M","M","Isabella ate a steak on Sunday","prove","Isabella is from Argentina","factH","7","C",0.03,4,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"212",8,5015,"F","F","Julian dances salsa","say","Julian is German","factL","18","C",0.08,5,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"213",8,12670,"F","F","Jon walks to work","reveal","Jon lives 10 miles away from work","factL","19","NonProj",0.03,6,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"214",8,5682,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.04,7,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"215",8,8680,"M","F","Mary is pregnant","think","Mary is taking a prenatal yoga class","factH","1","NonProj",0.56,8,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"216",8,6533,NA,"F","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.05,9,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"217",8,9803,"M","F","Mia drank 2 cocktails last night","hear","Mia is a nun","factL","6","C",0.06,10,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"218",8,8881,"M","M","Grace visited her sister","know","Grace hates her sister","factL","9","NonProj",0.17,11,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"219",8,7151,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.07,12,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"220",8,4850,"M","F","Emily bought a car yesterday","be_right_that","Emily never has any money","factL","8","C",0.07,13,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"221",8,6550,"F","F","Owen shoveled snow last winter","inform_Sam","Owen lives in Chicago","factH","17","C",0.62,14,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"222",8,7930,"F","M","Charley speaks Spanish","announce","Charley lives in Mexico","factH","20","C",0.57,15,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"223",8,4502,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.35,16,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"224",8,4967,"F","F","Frank got a cat","discover","Frank is allergic to cats","factL","12","NonProj",0.11,17,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"225",8,8236,"M","F","Zoe calculated the tip","confirm","Zoe is 5 years old","factL","10","C",0.05,18,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"226",8,12830,"M","M","Sophia got a tattoo","see","Sophia is a hipster","factH","5","NonProj",0.11,19,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"227",8,4697,"F","F","Jackson ran 10 miles","annoyed","Jackson is obese","factL","13","NonProj",0.03,20,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"228",8,6831,"M","M","Josie went on vacation to France","demonstrate","Josie loves France","factH","2","C",0.5,21,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"229",8,9010,"M","M","Emma studied on Saturday morning","admit","Emma is in law school","factH","3","C",0.34,22,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"230",8,5160,"F","F","Josh learned to ride a bike yesterday","acknowledge","Josh is a 5-year old boy","factH","16","C",0.54,23,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"231",8,5567,"M","M","Olivia sleeps until noon","pretend","Olivia has two small children","factL","4","NonProj",0.14,24,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"232",8,6049,"F","F","Jayden rented a car","suggest","Jayden&quotechars car is in the shop","factH","14","C",0.4,25,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"233",8,5117,"F","F","Tony had a drink last night","confess","Tony really likes to party with his friends","factH","15","C",0.59,26,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"234",8,6482,"F","F","Danny ate the last cupcake","establish","Danny is a diabetic","factL","11","NonProj",0.23,27,35,"english","Yes","m","f","",3.34343333333333,"3X1FV8S5JXS7VYX05U71Y93NTE1GVH"
"235",9,14226,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.15,2,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"236",9,4730,"M","F","Mary is pregnant","pretend","Mary is taking a prenatal yoga class","factH","1","NonProj",0.48,3,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"237",9,3889,"F","F","Frank got a cat","reveal","Frank is allergic to cats","factL","12","NonProj",0.05,4,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"238",9,3904,"F","F","Jayden rented a car","hear","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.19,5,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"239",9,5240,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.77,6,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"240",9,3651,NA,"F","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.46,7,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"241",9,5773,"F","F","Julian dances salsa","admit","Julian is German","factL","18","C",0.14,8,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"242",9,5066,"F","F","Charley speaks Spanish","demonstrate","Charley lives in Mexico","factH","20","C",0.89,9,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"243",9,4410,"M","M","Emma studied on Saturday morning","announce","Emma is in first grade","factL","3","C",0.54,10,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"244",9,2790,"F","F","Tony had a drink last night","say","Tony really likes to party with his friends","factH","15","C",0.39,11,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
"245",9,9757,"M","F","Mia drank 2 cocktails last night","establish","Mia is a nun","factL","6","NonProj",0.26,12,40,"english","Confused","m","m","",2.80371666666667,"30BXRYBRP4YYAJSGFAUF5BY2FNGWH6"
