workerid,rt,prompt,itemType,itemNr,list,item,response,fact,slide_number_in_experiment,gender,american,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
1,3834,How likely is it that Josie went on vacation to France?,L,2,2,2L,0.02,Josie doesn&quotechart have a passport.,12,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3214,How likely is it that Tammy speaks Italian and Greek?,F,F,2,F2,0,Tammy is a rabbit.,13,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,2847,How likely is it that Mia drank 2 cocktails last night?,L,6,2,6L,0.01,Mia is a nun.,14,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3520,How likely is it that Isabella ate a steak on Sunday?,H,7,2,7H,0.49,Isabella is from Argentina.,15,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3167,How likely is it that Julian dances salsa?,L,18,2,18L,0.27,Julian is German.,16,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3328,How likely is it that Emily bought a car yesterday?,L,8,2,8L,0.06,Emily never has any money.,17,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3759,How likely is it that Zoe calculated the tip?,L,10,2,10L,0.08,Zoe is 5 years old.,18,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,5146,How likely is it that Tony had a drink last night?,H,15,2,15H,0.62,Tony really likes to party with his friends.,19,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3053,How likely is it that Frank got a cat?,L,12,2,12L,0.07,Frank is allergic to cats.,20,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3466,How likely is it that Olivia sleeps until noon?,L,4,2,4L,0.09,Olivia has two small children.,21,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3718,How likely is it that Jackson ran 10 miles?,H,13,2,13H,0.74,Jackson is training for a marathon.,22,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
1,3319,How likely is it that Grace visited her sister?,H,9,2,9H,0.75,Grace loves her sister.,23,Female,0,69,en,$0.60,Windows,768,1360,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3IJXV6UZ1XKTYIMEMY2UIOR0L9NIRZ,1,Submitted,Mon Nov 13 23:52:04 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:04 EST 2017,,,,,,undefined,2.0064333333333333,[]
2,5151,How likely is it that Jackson ran 10 miles?,L,13,1,13L,0.22,Jackson is obese.,2,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,8320,How likely is it that Julian dances salsa?,H,18,1,18H,0.68,Julian is Cuban.,3,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,6960,How likely is it that Tony had a drink last night?,L,15,1,15L,0,Tony has been sober for 20 years.,4,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,5312,How likely is it that Grace visited her sister?,L,9,1,9L,0.13,Grace hates her sister.,5,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,3559,How likely is it that Isabella ate a steak on Sunday?,L,7,1,7L,0,Isabella is a vegetarian.,6,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4001,How likely is it that Mia drank 2 cocktails last night?,H,6,1,6H,0.78,Mia is a college student.,7,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,6424,How likely is it that Emily bought a car yesterday?,H,8,1,8H,0.5,Emily has been saving for a year.,8,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4904,How likely is it that Owen shoveled snow last winter?,L,17,1,17L,0.27,Owen lives in New Orleans.,9,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4424,How likely is it that Josh learned to ride a bike yesterday?,H,16,1,16H,0.73,Josh is a 5-year old boy.,10,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4047,How likely is it that Jayden rented a car?,H,14,1,14H,0.68,Jayden&quotechars car is in the shop.,11,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,3433,How likely is it that Zoe calculated the tip?,H,10,1,10H,0.83,Zoe is a math major.,12,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,3039,How likely is it that Danny ate the last cupcake?,L,11,1,11L,0.11,Danny is a diabetic.,13,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4544,How likely is it that Jon walks to work?,L,19,1,19L,0,Jon lives 10 miles away from work.,14,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4463,How likely is it that Charley speaks Spanish?,H,20,1,20H,0.86,Charley lives in Mexico.,15,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,3145,How likely is it that Mary is pregnant?,L,1,1,1L,0,Mary is a middle school student.,16,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,3752,How likely is it that Sophia got a tattoo?,L,5,1,5L,0.49,Sophia is a high end fashion model.,17,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4000,How likely is it that Barry lives in Europe?,F,F,1,F1,1,Barry lives in Germany.,18,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,6432,How likely is it that Tammy speaks Italian and Greek?,F,F,1,F2,0,Tammy is a rabbit.,19,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,4896,How likely is it that Josie went on vacation to France?,H,2,1,2H,0.83,Josie loves France.,20,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,3465,How likely is it that Frank got a cat?,H,12,1,12H,0.77,Frank has always wanted a pet.,21,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
2,9743,How likely is it that Emma studied on Saturday morning?,L,3,1,3L,0.42,Emma is in first grade.,22,Male,0,21,english,,Windows,1080,1920,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,320DUZ38G7NY43X6O5TIVLSTWF1GJD,2,Submitted,Mon Nov 13 23:52:11 EST 2017,Mon Nov 13 07:10:00 EST 2017,Mon Nov 13 07:12:11 EST 2017,,,,,,undefined,2.14285,[]
