"","content","short_trigger","workerid","prior_type","prior_fact","block_proj","prior","projective","eventItem"
"309","charley","announce",85,"high_prior","Charley lives in Mexico","block1",0.8,0.85,"Charley speaks Spanish"
"310","charley","announce",120,"low_prior","Charley lives in Korea","block2",0.13,0.35,"Charley speaks Spanish"
"311","charley","announce",121,"low_prior","Charley lives in Korea","block1",0.71,0.76,"Charley speaks Spanish"
"312","charley","announce",131,"high_prior","Charley lives in Mexico","block2",0.98,0.67,"Charley speaks Spanish"
"313","charley","announce",134,"low_prior","Charley lives in Korea","block2",0.5,0.12,"Charley speaks Spanish"
"314","charley","announce",162,"low_prior","Charley lives in Korea","block2",0.23,1,"Charley speaks Spanish"
"315","charley","announce",208,"high_prior","Charley lives in Mexico","block1",0.89,0.34,"Charley speaks Spanish"
"316","charley","announce",219,"low_prior","Charley lives in Korea","block1",0.49,0.65,"Charley speaks Spanish"
"317","charley","announce",220,"low_prior","Charley lives in Korea","block1",0.44,0.58,"Charley speaks Spanish"
"318","charley","announce",265,"high_prior","Charley lives in Mexico","block2",0.95,0.53,"Charley speaks Spanish"
"319","charley","announce",266,"low_prior","Charley lives in Korea","block2",0.33,0.18,"Charley speaks Spanish"
"320","charley","announce",270,"low_prior","Charley lives in Korea","block2",0.43,0.42,"Charley speaks Spanish"
"321","charley","announce",272,"low_prior","Charley lives in Korea","block2",0,0.03,"Charley speaks Spanish"
"322","charley","announce",280,"high_prior","Charley lives in Mexico","block2",0.84,1,"Charley speaks Spanish"
"323","charley","announce",288,"low_prior","Charley lives in Korea","block1",0.23,1,"Charley speaks Spanish"
"324","charley","be_annoyed",45,"low_prior","Charley lives in Korea","block2",0.71,0.91,"Charley speaks Spanish"
"325","charley","be_annoyed",62,"high_prior","Charley lives in Mexico","block1",0.76,0.67,"Charley speaks Spanish"
"326","charley","be_annoyed",102,"low_prior","Charley lives in Korea","block1",0.37,0.85,"Charley speaks Spanish"
"327","charley","be_annoyed",130,"low_prior","Charley lives in Korea","block2",0.52,0.95,"Charley speaks Spanish"
"328","charley","be_annoyed",164,"low_prior","Charley lives in Korea","block2",0.15,1,"Charley speaks Spanish"
"329","charley","be_annoyed",192,"high_prior","Charley lives in Mexico","block2",0.83,0.78,"Charley speaks Spanish"
"330","charley","be_annoyed",194,"high_prior","Charley lives in Mexico","block2",0.79,0.86,"Charley speaks Spanish"
"331","charley","be_annoyed",218,"low_prior","Charley lives in Korea","block2",0.01,0.01,"Charley speaks Spanish"
"332","charley","be_annoyed",275,"low_prior","Charley lives in Korea","block2",0.31,0.89,"Charley speaks Spanish"
"333","charley","be_annoyed",292,"low_prior","Charley lives in Korea","block1",0.29,0.3,"Charley speaks Spanish"
"334","charley","be_right",0,"low_prior","Charley lives in Korea","block1",0.2,0.01,"Charley speaks Spanish"
"335","charley","be_right",16,"high_prior","Charley lives in Mexico","block1",0.7,0.94,"Charley speaks Spanish"
"336","charley","be_right",20,"high_prior","Charley lives in Mexico","block2",0.9,0.37,"Charley speaks Spanish"
"337","charley","be_right",23,"low_prior","Charley lives in Korea","block2",0.06,0.02,"Charley speaks Spanish"
"338","charley","be_right",58,"low_prior","Charley lives in Korea","block1",0.04,0,"Charley speaks Spanish"
"339","charley","be_right",74,"low_prior","Charley lives in Korea","block1",0.38,0.07,"Charley speaks Spanish"
"340","charley","be_right",79,"low_prior","Charley lives in Korea","block2",0.18,0.11,"Charley speaks Spanish"
"341","charley","be_right",111,"low_prior","Charley lives in Korea","block2",0.2,0.14,"Charley speaks Spanish"
"342","charley","be_right",140,"low_prior","Charley lives in Korea","block2",0.21,0.33,"Charley speaks Spanish"
"343","charley","be_right",155,"low_prior","Charley lives in Korea","block1",0.42,0.06,"Charley speaks Spanish"
"344","charley","be_right",178,"high_prior","Charley lives in Mexico","block1",0.86,0.63,"Charley speaks Spanish"
"345","charley","be_right",183,"low_prior","Charley lives in Korea","block1",0.5,0.1,"Charley speaks Spanish"
"346","charley","be_right",198,"low_prior","Charley lives in Korea","block1",0.48,0.24,"Charley speaks Spanish"
"347","charley","be_right",202,"high_prior","Charley lives in Mexico","block2",0.95,0.04,"Charley speaks Spanish"
"348","charley","be_right",223,"low_prior","Charley lives in Korea","block2",0.63,0,"Charley speaks Spanish"
"349","charley","be_right",233,"high_prior","Charley lives in Mexico","block2",0.91,0.52,"Charley speaks Spanish"
"350","charley","be_right",239,"high_prior","Charley lives in Mexico","block2",0.78,0.24,"Charley speaks Spanish"
"351","charley","be_right",253,"low_prior","Charley lives in Korea","block1",0.22,0.29,"Charley speaks Spanish"
"352","charley","be_right",255,"low_prior","Charley lives in Korea","block2",0.36,0,"Charley speaks Spanish"
"353","charley","confess",18,"low_prior","Charley lives in Korea","block1",0.19,0.05,"Charley speaks Spanish"
"354","charley","confess",94,"low_prior","Charley lives in Korea","block2",0.08,0.78,"Charley speaks Spanish"
"355","charley","confess",99,"low_prior","Charley lives in Korea","block2",0.1,0.05,"Charley speaks Spanish"
"356","charley","confess",108,"high_prior","Charley lives in Mexico","block1",0.74,0.24,"Charley speaks Spanish"
"357","charley","confess",136,"high_prior","Charley lives in Mexico","block2",0.72,0.47,"Charley speaks Spanish"
"358","charley","confess",137,"low_prior","Charley lives in Korea","block2",0.18,0.85,"Charley speaks Spanish"
"359","charley","confess",172,"low_prior","Charley lives in Korea","block1",0.15,0,"Charley speaks Spanish"
"360","charley","confess",181,"low_prior","Charley lives in Korea","block2",0.31,0.9,"Charley speaks Spanish"
"361","charley","confess",206,"low_prior","Charley lives in Korea","block2",0.15,0.28,"Charley speaks Spanish"
"362","charley","confess",259,"high_prior","Charley lives in Mexico","block1",0.78,0.67,"Charley speaks Spanish"
"363","charley","confess",277,"low_prior","Charley lives in Korea","block2",0.18,0.45,"Charley speaks Spanish"
"364","charley","confess",278,"high_prior","Charley lives in Mexico","block2",0.38,0.59,"Charley speaks Spanish"
"365","charley","confirm",6,"low_prior","Charley lives in Korea","block2",0.16,0.87,"Charley speaks Spanish"
"366","charley","confirm",53,"high_prior","Charley lives in Mexico","block1",0.91,0,"Charley speaks Spanish"
"367","charley","confirm",55,"low_prior","Charley lives in Korea","block1",0.39,0,"Charley speaks Spanish"
"368","charley","confirm",110,"low_prior","Charley lives in Korea","block1",0,0.04,"Charley speaks Spanish"
"369","charley","confirm",117,"high_prior","Charley lives in Mexico","block1",0.44,0.04,"Charley speaks Spanish"
"370","charley","confirm",128,"high_prior","Charley lives in Mexico","block2",0.96,0.11,"Charley speaks Spanish"
"371","charley","confirm",144,"low_prior","Charley lives in Korea","block1",0.11,0,"Charley speaks Spanish"
"372","charley","confirm",156,"low_prior","Charley lives in Korea","block2",0,0.49,"Charley speaks Spanish"
"373","charley","confirm",204,"high_prior","Charley lives in Mexico","block1",0.92,0.02,"Charley speaks Spanish"
"374","charley","confirm",224,"low_prior","Charley lives in Korea","block2",0.09,0.29,"Charley speaks Spanish"
"375","charley","confirm",268,"high_prior","Charley lives in Mexico","block2",0.93,0.08,"Charley speaks Spanish"
"376","charley","confirm",281,"low_prior","Charley lives in Korea","block2",0.13,0.2,"Charley speaks Spanish"
"377","charley","confirm",293,"low_prior","Charley lives in Korea","block1",0.5,0.49,"Charley speaks Spanish"
"378","charley","demonstrate",29,"low_prior","Charley lives in Korea","block1",0.48,0.65,"Charley speaks Spanish"
"379","charley","demonstrate",44,"high_prior","Charley lives in Mexico","block2",1,0,"Charley speaks Spanish"
"380","charley","demonstrate",48,"low_prior","Charley lives in Korea","block2",0.35,0.02,"Charley speaks Spanish"
"381","charley","demonstrate",64,"low_prior","Charley lives in Korea","block1",0.12,0.15,"Charley speaks Spanish"
"382","charley","demonstrate",89,"high_prior","Charley lives in Mexico","block2",0.97,0.91,"Charley speaks Spanish"
"383","charley","demonstrate",118,"low_prior","Charley lives in Korea","block2",0.32,0.29,"Charley speaks Spanish"
"384","charley","demonstrate",126,"high_prior","Charley lives in Mexico","block2",0.93,0.64,"Charley speaks Spanish"
"385","charley","demonstrate",167,"low_prior","Charley lives in Korea","block2",0.01,0.17,"Charley speaks Spanish"
"386","charley","demonstrate",174,"low_prior","Charley lives in Korea","block2",0.27,0.03,"Charley speaks Spanish"
"387","charley","demonstrate",184,"low_prior","Charley lives in Korea","block1",0.27,0.29,"Charley speaks Spanish"
"388","charley","demonstrate",244,"low_prior","Charley lives in Korea","block2",0.16,0.24,"Charley speaks Spanish"
"389","charley","discover",19,"low_prior","Charley lives in Korea","block2",0.22,0.73,"Charley speaks Spanish"
"390","charley","discover",25,"low_prior","Charley lives in Korea","block1",0.29,0.76,"Charley speaks Spanish"
"391","charley","discover",28,"high_prior","Charley lives in Mexico","block1",0.73,0.54,"Charley speaks Spanish"
"392","charley","discover",50,"high_prior","Charley lives in Mexico","block1",0.91,0.77,"Charley speaks Spanish"
"393","charley","discover",81,"high_prior","Charley lives in Mexico","block2",0.87,0.58,"Charley speaks Spanish"
"394","charley","discover",87,"high_prior","Charley lives in Mexico","block2",0.78,0.68,"Charley speaks Spanish"
"395","charley","discover",109,"high_prior","Charley lives in Mexico","block1",0.45,0.72,"Charley speaks Spanish"
"396","charley","discover",119,"low_prior","Charley lives in Korea","block1",0.37,0.95,"Charley speaks Spanish"
"397","charley","discover",124,"high_prior","Charley lives in Mexico","block2",0.59,0.45,"Charley speaks Spanish"
"398","charley","discover",125,"high_prior","Charley lives in Mexico","block1",0.93,0.97,"Charley speaks Spanish"
"399","charley","discover",149,"high_prior","Charley lives in Mexico","block2",0.76,0.74,"Charley speaks Spanish"
"400","charley","discover",153,"low_prior","Charley lives in Korea","block2",0.07,0.87,"Charley speaks Spanish"
"401","charley","discover",159,"low_prior","Charley lives in Korea","block1",0.26,0.59,"Charley speaks Spanish"
"402","charley","discover",171,"low_prior","Charley lives in Korea","block1",0.09,0.02,"Charley speaks Spanish"
"403","charley","discover",187,"high_prior","Charley lives in Mexico","block2",0.97,0.97,"Charley speaks Spanish"
"404","charley","discover",197,"high_prior","Charley lives in Mexico","block1",0.99,0.97,"Charley speaks Spanish"
"405","charley","discover",235,"low_prior","Charley lives in Korea","block1",0.52,0.82,"Charley speaks Spanish"
"406","charley","discover",237,"low_prior","Charley lives in Korea","block2",0.14,0.96,"Charley speaks Spanish"
"407","charley","establish",1,"high_prior","Charley lives in Mexico","block1",0.82,0.08,"Charley speaks Spanish"
"408","charley","establish",21,"low_prior","Charley lives in Korea","block2",0.12,0.31,"Charley speaks Spanish"
"409","charley","establish",38,"low_prior","Charley lives in Korea","block1",0.03,0.03,"Charley speaks Spanish"
"410","charley","establish",43,"high_prior","Charley lives in Mexico","block2",0.74,0.68,"Charley speaks Spanish"
"411","charley","establish",60,"low_prior","Charley lives in Korea","block2",0.11,0.18,"Charley speaks Spanish"
"412","charley","establish",95,"low_prior","Charley lives in Korea","block2",0.48,0.09,"Charley speaks Spanish"
"413","charley","establish",101,"high_prior","Charley lives in Mexico","block1",0.85,0.6,"Charley speaks Spanish"
"414","charley","establish",122,"low_prior","Charley lives in Korea","block1",0.71,0.59,"Charley speaks Spanish"
"415","charley","establish",154,"low_prior","Charley lives in Korea","block2",0.09,0.22,"Charley speaks Spanish"
"416","charley","establish",176,"low_prior","Charley lives in Korea","block1",0.46,0.27,"Charley speaks Spanish"
"417","charley","establish",185,"low_prior","Charley lives in Korea","block2",0.68,0.04,"Charley speaks Spanish"
"418","charley","establish",221,"low_prior","Charley lives in Korea","block2",0.77,0.44,"Charley speaks Spanish"
"419","charley","establish",231,"low_prior","Charley lives in Korea","block2",0,0.34,"Charley speaks Spanish"
"420","charley","establish",232,"low_prior","Charley lives in Korea","block2",0.24,0.42,"Charley speaks Spanish"
"421","charley","establish",261,"high_prior","Charley lives in Mexico","block1",0.68,0.14,"Charley speaks Spanish"
"422","charley","establish",284,"high_prior","Charley lives in Mexico","block2",0.99,0.92,"Charley speaks Spanish"
"423","charley","hear",52,"low_prior","Charley lives in Korea","block1",0.05,0.01,"Charley speaks Spanish"
"424","charley","hear",61,"low_prior","Charley lives in Korea","block2",0.03,0.86,"Charley speaks Spanish"
"425","charley","hear",75,"high_prior","Charley lives in Mexico","block1",0.67,0.76,"Charley speaks Spanish"
"426","charley","hear",143,"high_prior","Charley lives in Mexico","block1",0.92,0.95,"Charley speaks Spanish"
"427","charley","hear",152,"high_prior","Charley lives in Mexico","block1",0.84,0.88,"Charley speaks Spanish"
"428","charley","hear",160,"low_prior","Charley lives in Korea","block1",0.4,0.34,"Charley speaks Spanish"
"429","charley","hear",179,"low_prior","Charley lives in Korea","block2",0.14,0.91,"Charley speaks Spanish"
"430","charley","hear",191,"high_prior","Charley lives in Mexico","block1",1,1,"Charley speaks Spanish"
"431","charley","hear",216,"low_prior","Charley lives in Korea","block1",0.92,0.84,"Charley speaks Spanish"
"432","charley","hear",234,"high_prior","Charley lives in Mexico","block2",0.64,0.38,"Charley speaks Spanish"
"433","charley","hear",238,"high_prior","Charley lives in Mexico","block2",0.93,0.05,"Charley speaks Spanish"
"434","charley","hear",240,"high_prior","Charley lives in Mexico","block2",0.6,0.77,"Charley speaks Spanish"
"435","charley","hear",241,"low_prior","Charley lives in Korea","block2",0.03,0.02,"Charley speaks Spanish"
"436","charley","hear",243,"high_prior","Charley lives in Mexico","block1",0.77,1,"Charley speaks Spanish"
"437","charley","hear",254,"low_prior","Charley lives in Korea","block1",0.5,0.7,"Charley speaks Spanish"
"438","charley","hear",271,"high_prior","Charley lives in Mexico","block2",0.87,0.79,"Charley speaks Spanish"
"439","charley","hear",279,"low_prior","Charley lives in Korea","block1",0.25,0.77,"Charley speaks Spanish"
"440","charley","hear",283,"high_prior","Charley lives in Mexico","block1",0.82,0.97,"Charley speaks Spanish"
"441","charley","hear",294,"high_prior","Charley lives in Mexico","block1",0.96,0.3,"Charley speaks Spanish"
"442","charley","hear",296,"low_prior","Charley lives in Korea","block2",0.72,0.18,"Charley speaks Spanish"
"443","charley","inform",4,"high_prior","Charley lives in Mexico","block2",0.82,0.89,"Charley speaks Spanish"
"444","charley","inform",5,"high_prior","Charley lives in Mexico","block1",0.96,0.91,"Charley speaks Spanish"
"445","charley","inform",37,"high_prior","Charley lives in Mexico","block2",0.45,0.44,"Charley speaks Spanish"
"446","charley","inform",65,"high_prior","Charley lives in Mexico","block2",0.84,0.98,"Charley speaks Spanish"
"447","charley","inform",69,"high_prior","Charley lives in Mexico","block2",0.93,0.5,"Charley speaks Spanish"
"448","charley","inform",91,"high_prior","Charley lives in Mexico","block1",0.93,0.87,"Charley speaks Spanish"
"449","charley","inform",103,"high_prior","Charley lives in Mexico","block1",0.81,1,"Charley speaks Spanish"
"450","charley","inform",106,"low_prior","Charley lives in Korea","block1",0.5,0,"Charley speaks Spanish"
"451","charley","inform",114,"high_prior","Charley lives in Mexico","block1",0.84,0.79,"Charley speaks Spanish"
"452","charley","inform",139,"high_prior","Charley lives in Mexico","block2",0.68,0.7,"Charley speaks Spanish"
"453","charley","inform",147,"high_prior","Charley lives in Mexico","block2",0.9,0.95,"Charley speaks Spanish"
"454","charley","inform",165,"high_prior","Charley lives in Mexico","block1",0.85,1,"Charley speaks Spanish"
"455","charley","inform",177,"high_prior","Charley lives in Mexico","block2",0.75,0.89,"Charley speaks Spanish"
"456","charley","inform",196,"high_prior","Charley lives in Mexico","block1",0.23,0.65,"Charley speaks Spanish"
"457","charley","inform",201,"high_prior","Charley lives in Mexico","block1",0.7,0.77,"Charley speaks Spanish"
"458","charley","inform",251,"low_prior","Charley lives in Korea","block2",0.3,0.81,"Charley speaks Spanish"
"459","charley","inform",252,"high_prior","Charley lives in Mexico","block2",0.88,1,"Charley speaks Spanish"
"460","charley","inform",262,"low_prior","Charley lives in Korea","block2",0.15,0.99,"Charley speaks Spanish"
"461","charley","inform",264,"high_prior","Charley lives in Mexico","block1",0.89,0.97,"Charley speaks Spanish"
"462","charley","inform",290,"high_prior","Charley lives in Mexico","block1",0.9,0.86,"Charley speaks Spanish"
"463","charley","know",33,"high_prior","Charley lives in Mexico","block2",1,1,"Charley speaks Spanish"
